Species	CMC001.A0101	CMC001.A0201	CMC001.B0201	CMC002.A0201	CMC002.B0201	CMC003.A0201	CMC003.B0101	CMC004.A0101	CMC004.B0201	CMC005.A0202	CMC005.B0101	CMC006.A0101	CMC006.B0201	CMC007.B0101	CMC008.A0101	CMC008.B0201	CMC009.A0202	CMC009.B0101	CMC010.A0101	CMC010.B0201	CMC011.A0201	CMC011.B0101	CMC012.A0201	CMC012.B0201	CMC013.A0201	CMC013.B0101	CMC014.A0101	CMC015.A0201	CMC015.B0201	CMC016.A0101	CMC016.A0102	CMC017.A0201	CMC017.B0201	CMC018.A0101	CMC018.B0101	CMC020.A0101	CMC020.B0101	CMC021.A0201	CMC021.B0201	CMC022.A0101	CMC022.B0101	CMC023.A0301	CMC024.A0101	CMC024.B0101	CMC025.A0201	CMC026.A0101	CMC026.B0101	CMC027.A0201	CMC027.B0201	CMC028.A0101	CMC028.B0101	CMC029.A0201	CMC029.B0201	CMC030.A0101	CMC030.B0101	CMC031.A0201	CMC031.B0201	CMC032.A0101	CMC032.B0101	CMC033.A0201	CMC033.B0201	CMC034.A0101	CMC034.B0101	CMC035.A0201	CMC035.B0201	CMC036.A0101	CMC036.B0101	CMC037.A0201	CMC037.B0201	CMC038.A0101	CMC038.B0101	CMC039.B0201	CMC040.B0101	CMC041.A0201	CMC042.A0201	CMC042.B0101	CMC043.A0101	CMC043.B0101	CMC044.A0201	CMC045.A0201	CMC045.B0201	CMC046.B0201	CMC047.A0201	JAE006.A0101	JAE007.A0101	JAE008.A0101	JAE009.A0101	JAE010.A0101	JAE012.A0101	JAE013.A0101	JAE014.A0101	JAE015.A0101	JAE016.A0101	SRR061192	SRR061294	SRR061320	SRR061365	SRR061562	SRR062083	SRR062298	SRR062299	SRR063517	SRR512767	SRR513165	SRR513768	SRR513775	SRR513828	SRR514202	SRR514239	SRR514306	SRR514329	SRR1804664	SRR1804823
Actinomyces slackii	248	348	324	738	0	0	0	253	0	403	0	0	0	0	0	366	0	0	1411	399	0	0	0	0	0	0	0	847	295	382	0	1064	295	0	1592	620	0	366	0	960	1696	476	403	1629	251	1540	375	0	0	510	0	523	0	0	0	0	0	0	0	0	0	296	363	1660	1276	344	0	343	0	493	373	0	0	0	365	0	0	0	0	0	0	0	0	0	0	19574	11207	0	8745	0	30848	8298	12091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces timonensis	581	797	391	1351	448	332	1370	546	0	2614	5141	845	0	919	527	671	10757	349	1794	733	28598	5365	1139	1854	16026	442	0	860	297	362	1267	1879	340	1361	1784	619	0	858	553	1526	3045	772	1888	1908	370	1467	3388	0	332	1573	0	260	436	936	362	0	698	0	0	1154	808	472	533	3433	17990	375	0	382	0	342	213	653	0	692	582	315	430	371	2172	312	0	790	0	0	0	24960	38930	0	12352	0	43345	11215	13875	4318	0	2368	2964	0	0	0	0	2932	0	0	8896	23399	0	0	1439	40805	0	2523	0
Actinomyces urogenitalis	386	586	0	346	0	0	420	479	0	1336	0	0	0	0	0	889	0	0	2821	0	0	0	0	0	0	0	0	954	0	0	326	3234	375	0	3344	648	0	890	0	2789	5418	1422	1018	956	268	2912	335	0	0	1307	0	198	0	0	0	0	0	0	0	0	0	868	0	2313	2251	0	0	336	0	305	322	0	0	401	926	0	0	0	0	0	0	327	0	12926	0	46353	19865	0	26778	0	72244	10557	8286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces viscosus	430	580	1645	1444	33914	2934	5830	1909	1422	2471	7194	3295	4289	2778	5645	2239	14873	0	2657	2653	6105	5402	766	292	2614	10951	812	1968	572	3547	3133	2263	537	3388	450	2374	1772	737	1052	2426	1049	444	5708	4058	322	1315	6408	251	576	1911	0	468	1008	5349	0	876	1917	1382	0	3165	1452	743	4479	5503	10909	3962	2521	2351	1022	1544	0	775	1113	0	3073	6895	12902	11588	0	3599	1259	1083	8217	10181	0	50856	42454	213305	18267	9636	11910	17280	8418	128852	6704	37713	182245	19078	98097	32077	891	107365	387504	4875	101996	29521	104389	23397	8621	54148	39786	55028	63063
Actinomyces sp. HMSC035G02	191	0	283	4705	1343	300	603	0	0	0	0	3307	0	0	0	1536	0	429	0	1484	352	953	478	0	627	0	0	0	0	2707	0	1274	586	794	1251	0	0	0	364	0	2184	491	0	893	0	0	622	0	981	0	1709	0	476	723	2715	0	0	0	0	0	645	810	477	3102	810	2986	0	0	0	0	287	688	0	511	1088	0	2056	1712	0	0	309	0	0	0	10744	5654	6230	49234	98381	64956	0	11631	0	0	0	2374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces sp. HMSC062G12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393	0	0	0	0	0	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2754	0	0	0	0	0	0	0	0	0	0	12865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1740	0	3921	0	0	0	0	0	0	0
Actinomyces sp. HMSC075C01	634	949	624	569	4879	2248	3199	1051	1019	1148	3800	2369	2355	2387	4345	1871	2448	0	1169	837	1489	1679	457	371	1011	2224	1873	602	392	820	1291	2109	375	1308	274	3048	742	435	491	2665	1042	308	1451	2263	250	1558	866	297	551	2575	0	450	441	3537	0	1075	1022	1162	0	2140	891	1036	944	2870	2221	765	1605	1889	414	1480	0	529	820	0	2472	3324	2294	1918	367	4167	695	1048	1321	14323	0	8933	25748	34141	7532	8199	12286	10563	5844	35732	10724	15460	45116	12880	25538	5599	3301	97375	70413	5077	28340	17917	56395	141720	7570	28256	17597	40304	17464
Actinomyces sp. HMSC08A09	354	527	1520	1378	36999	2518	5329	1871	1220	2094	5489	3465	3753	2376	5066	2558	12434	0	2861	2312	4940	4706	503	253	1697	7305	992	1671	366	3215	2659	2223	455	2849	417	1874	1649	719	741	1625	702	432	4837	3792	0	918	3832	228	531	1574	0	473	688	5913	0	843	1943	1130	1	2989	1281	591	5505	5604	9408	3900	2032	1981	828	1379	0	753	991	0	3217	5224	13929	12223	0	2962	1080	889	8968	12022	0	74888	44027	237963	23782	11193	9452	13629	0	120255	7441	33275	161951	20115	102697	28702	971	110013	488643	4134	91796	28589	97576	20107	7441	49912	40499	58303	51465
Actinomyces sp. HPA0247	0	0	348	2262	364	250	546	0	2854	0	0	4225	0	0	0	2208	0	2475	0	2094	3904	1892	5759	1115	6619	0	405	366	348	4424	0	1396	1701	7971	10452	0	1888	604	2266	0	8783	1988	470	1480	0	515	4396	0	6819	0	14835	0	5524	533	1286	0	0	0	1	0	2303	2165	1887	2447	400	16342	0	343	0	174	1099	3790	1633	0	517	0	520	419	1498	0	3546	0	0	0	0	6358	0	20667	75384	50829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces sp. oral taxon 170	4997	7136	471	1354	1606	16403	3704	7273	15317	1640	2736	0	146365	10672	63875	386	4879	468	810	442	731	4241	1609	882	3907	25375	0	13194	3517	986	5469	17337	974	543	609	32811	417	709	563	28276	8352	366	11620	15596	432	15335	697	2056	14973	21546	0	4003	1272	28136	0	119785	1168	54108	2	12999	1035	11984	609	19047	2330	871	3817	16298	942	12376	553	1498	43626	1704	13950	13211	848	748	765	39129	31195	14834	1885	452381	22749	14688	198557	22428	6667	82314	71857	13569	22746	7976	125837	215943	767655	17111	44236	1060	2959	190662	1153519	4884	641410	345519	34442	21438	560099	134221	73756	191472	33791
Actinomyces sp. oral taxon 171	5146	7701	1431	480	3966	7965	3368	2297	2377	3042	5697	1227	14824	7156	29243	1546	3922	0	1707	1577	737	3637	690	2230	3951	10153	376	3164	371	1189	5796	5297	484	7114	506	8945	1301	1757	1302	8541	2638	329	3557	5632	237	4507	1498	6387	9793	9428	0	4958	1012	31720	0	30158	3984	24792	5	7883	661	3005	5168	6095	2069	3150	6765	16597	778	4713	304	4217	6408	639	11555	101352	1710	1529	382	32003	2948	1919	882	127020	23545	9492	77700	94090	159799	17033	45383	11481	0	17889	171909	221052	754400	82076	397723	3535	2462	790543	1147797	9221	266513	85062	242668	183567	193560	293525	206505	229208	114219
Actinomyces sp. oral taxon 172	502	639	0	1392	183	877	534	0	0	0	0	1788	0	0	0	8589	0	663	0	411	345	0	333	0	399	0	0	0	0	555	0	5762	624	364	2915	482	0	621	646	0	7560	1993	365	1821	0	805	389	0	350	542	1592	0	322	922	3510	0	0	0	0	0	0	1253	0	2515	759	1232	0	289	0	371	1052	446	0	0	0	0	333	0	0	0	278	0	0	0	0	0	0	16120	31615	24128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces sp. oral taxon 178	0	0	881	770	0	0	0	0	1673	0	4908	0	2102	869	1126	559	0	660	0	599	655	1090	1009	1015	2301	2059	288	447	2530	2534	427	1056	2259	589	272	0	2360	1195	1359	0	0	556	525	1310	1714	0	1534	0	1046	0	0	190	1888	0	1016	0	789	0	0	682	619	0	2017	0	1958	636	736	0	437	0	0	2437	557	2154	0	0	1274	1115	1217	0	1176	504	0	0	0	0	7449	0	0	0	0	0	0	2434	1919	0	0	0	0	0	0	0	9475	0	2486	0	8301	0	0	4786	0	0	0
Actinomyces sp. oral taxon 180	0	0	0	1080	1369	0	0	0	0	0	714	679	0	0	0	614	0	0	0	2834	0	942	578	0	414	0	0	0	0	0	0	471	0	0	252	0	0	0	515	0	495	0	0	238	551	0	0	0	0	0	0	0	0	0	368	0	0	0	0	0	796	0	0	565	588	484	0	0	0	0	0	0	0	0	0	0	10417	9201	0	0	0	0	0	0	0	0	0	0	13056	10560	0	0	0	6034	0	0	0	0	0	0	0	3944	0	0	3834	0	0	7496	0	7328	0	0	0
Actinomyces sp. oral taxon 414	37618	45986	124199	178849	9821	15957	15247	10529	121728	7907	79287	503	65868	67985	74116	37539	9579	31678	40628	85368	29500	95244	74866	80911	92262	53719	52012	103036	311034	160027	46971	132370	183984	54097	34662	10570	105037	62410	145023	26722	198555	71207	53618	75009	200159	24882	217635	18636	146150	9186	51335	47707	172212	6387	229105	2305	909581	6158	0	16313	67621	2846	85034	22194	190501	126884	58502	88226	49750	18117	32396	149002	31367	103276	7575	9295	84178	73442	96475	3684	77925	42210	2767	14265	0	566471	1388656	591209	70900	17870	1595128	1948116	2745324	40007	8521	25917	0	50831	7982	30732	8526	2918	20549	8172	10903	87596	15802	11056	15262	100671	4287	41833	1989
Actinomyces sp. oral taxon 448	325	442	520	857	151	0	831	234	536	260	262762	0	14187	29050	18120	0	0	1165	622	2261	345	559	8814	370	612	12331	19388	574	69482	725	0	768	501	0	787	306	11803	402	5113	564	1283	382	467	872	506	538	816	161	382	0	0	155	1158	0	518	0	2621	0	0	0	1550	0	1044	523	1473	517	32757	0	77650	177	0	455	0	437	0	0	2431	2168	442	0	298	1930	135762	0	0	20833	17618	7318	5797	0	31964	18051	36973	103094	0	226081	177608	2882	503886	9895	0	3459	4403590	17962	4004	47478	0	1138	155997	0	0	11562	16184
Actinomyces sp. oral taxon 848	0	0	2147	378	925	4022	27217	9883	44482	23037	152278	1152	29085	11858	55480	4653	24146	764	35057	68933	5700	34106	41833	15065	17894	44664	59549	9485	26375	4111	12541	2914	5459	13497	769	0	21281	12135	15717	0	0	1861	45189	6080	2541	0	13758	0	3027	3363	0	1050	7918	5450	0	0	7849	272	0	13845	20025	732	11528	1495	8476	7272	71877	528	3556	2939	577	8980	116642	16864	9123	7654	19877	17030	10817	1911	15750	35155	2616	0	0	11100	14579	45774	0	0	0	0	134335	21238	9260	0	192759	13191	348093	0	5443	0	145843	2215	0	3532	0	0	3991	0	0	0	5123
Actinomyces sp. oral taxon 849	1248	1690	478	467	1036	3827	2633	3287	2484	2350	1182	0	3166	5021	14298	0	2524	0	758	1771	1002	6855	1229	816	2636	2040	0	431	4537	408	10613	4107	786	588	676	7041	532	417	869	6833	2262	409	6329	3548	1660	3317	2428	471	1001	4950	0	1029	521	5728	0	3251	2017	2059	0	3871	1062	2458	0	4556	4132	453	553	3628	0	2874	218	1161	5454	1062	3282	2462	404	362	1035	7626	2071	4864	0	63724	0	21281	28890	10059	0	13513	15443	4220	25587	6239	20243	16591	32646	4244	19904	0	1122	8724	34052	2725	6113	23244	33277	3239	5641	57539	10313	33331	4419
Actinomyces sp. oral taxon 877	663	777	3742	2023	377	329	326	384	7292	1109	21222	0	10579	4523	4860	2106	570	2861	0	2091	2340	5187	4535	4158	10330	9457	387	1355	11061	10292	1399	3402	8249	2636	826	0	10130	5168	6216	308	396	1216	2063	5107	5642	0	6357	206	4630	0	485	426	8631	346	3849	0	5335	0	0	2898	2564	0	7998	762	8006	2641	3472	729	1122	0	454	10373	3775	8043	730	0	5165	4408	4960	0	6092	2160	2111	0	0	0	20164	18978	11777	4059	6240	0	10964	6457	8531	0	2543	6143	0	2276	0	2826	41463	2003	11860	7640	43369	0	4860	21114	2655	6920	0
Actinotignum timonense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schaalia cardiffensis	10198	16335	2261	12344	329	25335	0	574	0	0	0	12386	0	0	0	748	0	350	2918	303	527	0	2127	292	0	0	0	4951	0	8810	956	2981	933	1572	65623	14310	0	27872	565	541	21384	5144	791	20802	27408	15399	2799	7667	0	6372	0	2091	0	311	0	0	0	0	0	386	0	11345	710	10619	2892	0	0	3460	0	15327	98683	0	0	775	2691	0	0	0	0	0	533	0	0	0	0	70214	35355	33478	16592	6715	695751	475430	0	0	0	0	0	0	0	1766	0	0	0	0	0	0	0	0	0	0	0	0	0
Schaalia georgiae	695	1007	712	270	0	0	0	0	4347	0	5631	0	1521	2675	1486	595	732	452	0	549	1437	696	868	666	2572	2021	0	0	2024	1464	2412	560	1199	1714	0	0	1908	607	2825	0	0	0	0	776	688	0	865	3186	718	0	0	846	1137	709	622	463	429	999	0	416	1479	0	1226	0	1316	506	455	0	0	0	0	1453	654	898	819	2167	648	536	799	2243	1584	6087	0	0	0	0	0	0	0	0	0	0	0	0	11750	2679	6198	0	0	5071	0	0	44446	0	56242	86957	3993	4539	0	139130	8413	13782	2548
Schaalia meyeri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2858	0	0	0	0	0	0	0	0	0	0	11809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1698	0	3974	0	0	0	0	0	0	0
Schaalia odontolytica	1402	2184	8609	15051	13995	7127	8391	374	996	1137	406	95918	20535	515	416	8620	2061	1244	6318	6676	1216	6276	1784	1332	2388	0	0	348	0	11176	10860	7181	2242	2614	9769	5701	879	807	3315	14117	12365	1917	6197	6661	352	2183	2322	0	2697	8179	4772	499	1592	32107	8633	9290	612	7846	0	7076	2846	37077	3260	128171	15670	15983	982	10208	0	807	1129	6390	873	1384	52334	566	16107	13519	532	0	2297	0	2190	246543	685610	38384	272989	2315793	2551295	990740	25669	32533	6353	63153	2828	124875	12328	69240	20574	29991	0	50860	14299	5857	28893	4359	32733	1942	3350	0	34342	16059	38948
Alloscardovia omnicolens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bifidobacterium dentium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8340	0	320	0	13690	0	19833	3607	0	0	3020	0	0	0	0	0	0	0	0	0	0	0	0	0	2022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21315	35382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bifidobacterium longum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parascardovia denticolens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Scardovia inopinata	0	0	0	0	0	0	0	0	0	0	524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium argentoratense	0	0	0	0	0	4373	4174	0	0	0	0	0	0	0	0	0	0	0	2287	0	0	0	0	0	0	0	0	459	0	0	0	0	0	0	0	971	0	0	0	1580	0	0	1084	1016	0	1821	0	0	0	0	0	0	0	0	0	0	0	0	0	1871	0	622	0	0	0	0	0	777	0	276	0	0	0	0	1414	320	0	0	0	668	0	0	0	0	0	0	0	0	0	0	5791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43097	0
Corynebacterium diphtheriae	0	0	0	282	370	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511	0	0	0	0	284	0	321	0	492	0	579	0	331	0	0	0	431	0	0	0	0	0	0	0	278	0	292	0	0	0	0	0	335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4782	0	0	0	0	0	0
Corynebacterium doosanense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium durum	8621	12986	5452	0	745	61960	5046	28471	4898	12879	850	14684	30272	12239	65006	27092	26202	0	19675	3539	384	11324	1445	13040	4601	32235	720	13582	3145	394	17210	28757	867	54431	252	12748	4637	10292	2952	4409	0	3794	29907	2134	0	805	4637	7185	19123	25570	0	20100	1951	122425	0	170888	3168	2689	0	46045	3061	3782	4336	10032	6968	14753	49091	49517	5949	9010	0	8381	25980	710	29291	225332	1989	1788	0	58446	9284	5761	3470	1023133	12784	0	567687	22434	238205	154617	82157	0	0	41859	248264	496617	752792	301478	1202077	3212	9241	1255905	1152006	52866	301191	959424	256399	64326	266671	541507	118502	443126	173424
Corynebacterium ihumii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium kroppenstedtii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium matruchotii	11967	20584	597225	77718	192628	410535	416360	234565	293647	511772	703896	615	737205	599301	979150	717620	129378	90351	300927	686373	125312	321860	213446	251891	441245	651846	31455	260991	434021	363197	452012	415337	292353	180665	138142	126686	461922	401790	424949	169906	7782	217323	1391910	297477	79837	335861	336861	33273	470295	597163	3078	182360	722375	94470	21313	9678	606707	3546	0	1066303	267299	71227	762569	14755	282041	214381	994537	400662	73465	132642	9165	922940	370112	207116	253048	422131	1050600	904288	333700	333366	411841	797778	936040	587084	0	636926	7159820	1038258	1505350	117208	516516	0	789199	2451431	1607538	711095	1904384	2322966	398559	924584	130152	2430091	8575175	810236	4023034	2567671	18183948	0	971513	5784717	370452	6809348	387467
Corynebacterium provencense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5600	23209	0	5083	0	0
Corynebacterium pyruviciproducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium riegelii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium tuscaniense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium ureicelerivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium vitaeruminis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium xerosis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium sp. HMSC034A01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium sp. HMSC05H05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium sp. HMSC069E04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium gordonae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacterium leprae	0	0	345	822	1213	786	0	0	0	0	0	0	0	357	0	0	0	0	318	0	393	0	0	488	0	0	0	0	0	0	372	0	0	0	0	517	0	0	0	0	0	502	354	0	255	429	0	893	0	594	0	1510	0	1163	0	1063	0	0	0	0	0	415	0	0	0	0	0	410	0	712	416	0	0	0	373	400	0	0	611	412	456	0	0	0	0	0	0	0	0	0	0	0	0	0	1381	0	0	0	0	2224	2168	0	0	1128	0	0	0	5193	4278	0	0	0	0
