#Datasets	CMC001.A0101.SG1.unmapped	CMC001.A0201.SG1.unmapped	CMC001.B0201.SG1.unmapped	CMC002.A0201.SG1.unmapped	CMC002.B0201.SG1.unmapped	CMC003.A0201.SG1.unmapped	CMC003.B0101.SG1.unmapped	CMC004.A0101.SG1.unmapped	CMC004.B0201.SG1.unmapped	CMC005.A0202.SG1.unmapped	CMC005.B0101.SG1.unmapped	CMC006.A0101.SG1.unmapped	CMC006.B0201.SG1.unmapped	CMC007.B0101.SG1.unmapped	CMC008.A0101.SG1.unmapped	CMC008.B0201.SG1.unmapped	CMC009.A0202.SG1.unmapped	CMC009.B0101.SG1.unmapped	CMC010.A0101.SG1.unmapped	CMC010.B0201.SG1.unmapped	CMC011.A0201.SG1.unmapped	CMC011.B0101.SG1.unmapped	CMC012.A0201.SG1.unmapped	CMC012.B0201.SG1.unmapped	CMC013.A0201.SG1.unmapped	CMC013.B0101.SG1.unmapped	CMC014.A0101.SG1.unmapped	CMC015.A0201.SG1.unmapped	CMC015.B0201.SG1.unmapped	CMC016.A0101.SG1.unmapped	CMC016.B0101.SG1.unmapped	CMC017.A0201.SG1.unmapped	CMC017.B0201.SG1.unmapped	CMC018.A0101.SG1.unmapped	CMC018.B0101.SG1.unmapped	CMC020.A0101.SG1.unmapped	CMC020.B0101.SG1.unmapped	CMC021.A0201.SG1.unmapped	CMC021.B0201.SG1.unmapped	CMC022.A0101.SG1.unmapped	CMC022.B0101.SG1.unmapped	CMC023.A0301.SG1.unmapped	CMC023.B0201.SG1.unmapped	CMC024.A0101.SG1.unmapped	CMC024.B0101.SG1.unmapped	CMC025.A0201.SG1.unmapped	CMC025.B0201.SG1.unmapped	CMC026.A0101.SG1.unmapped	CMC026.B0101.SG1.unmapped	CMC027.A0201.SG1.unmapped	CMC027.B0201.SG1.unmapped	CMC028.A0101.SG1.unmapped	CMC028.B0101.SG1.unmapped	CMC029.A0201.SG1.unmapped	CMC029.B0201.SG1.unmapped	CMC030.A0101.SG1.unmapped	CMC030.B0101.SG1.unmapped	CMC031.A0201.SG1.unmapped	CMC031.B0201.SG1.unmapped	CMC032.A0101.SG1.unmapped	CMC032.B0101.SG1.unmapped	CMC033.A0201.SG1.unmapped	CMC033.B0201.SG1.unmapped	CMC034.A0101.SG1.unmapped	CMC034.B0101.SG1.unmapped	CMC035.A0201.SG1.unmapped	CMC035.B0201.SG1.unmapped	CMC036.A0101.SG1.unmapped	CMC036.B0101.SG1.unmapped	CMC037.A0201.SG1.unmapped	CMC037.B0201.SG1.unmapped	CMC038.A0101.SG1.unmapped	CMC038.B0101.SG1.unmapped	CMC039.B0201.SG1.unmapped	CMC040.B0101.SG1.unmapped	CMC041.A0201.SG1.unmapped	CMC042.A0201.SG1.unmapped	CMC042.B0101.SG1.unmapped	CMC043.A0101.SG1.unmapped	CMC043.B0101.SG1.unmapped	CMC044.A0201.SG1.unmapped	CMC045.A0201.SG1.unmapped	CMC045.B0201.SG1.unmapped	CMC046.B0201.SG1.unmapped-1	CMC047.A0201.SG1.unmapped	ERR1474564.unmapped	ERR1474565.unmapped	ERR1474566.unmapped	ERR1474567.unmapped	ERR1474568.unmapped	ERR1474569.unmapped	ERR1474570.unmapped	ERR1474571.unmapped	ERR1474572.unmapped	ERR1474573.unmapped	ERR1474574.unmapped	ERR1474575.unmapped	ERR1474576.unmapped	ERR1474577.unmapped	ERR1474578.unmapped	ERR1474579.unmapped	ERR1474580.unmapped	ERR1474581.unmapped	ERR1474582.unmapped	ERR1474583.unmapped	ERR1474584.unmapped	ERR1474585.unmapped	ERR1474586.unmapped	ERR1474587.unmapped	EXB059.A0901.SG1.unmapped	EXB059.A1001.SG1.unmapped	EXB059.A1101.SG1.unmapped	EXB059.A1201.SG1.unmapped	EXB059.A1301.SG1.unmapped	EXB059.A1401.SG1.unmapped	EXB059.A1501.SG1.unmapped	EXB059.A1601.SG1.unmapped	EXB059.A1701.SG1.unmapped	EXB059.A1801.SG1.unmapped	EXB059.A1901.SG1.unmapped	EXB059.A2001.SG1.unmapped	JAE006.A0101.unmapped	JAE007.A0101.unmapped	JAE008.A0101.unmapped	JAE009.A0101.unmapped	JAE010.A0101.unmapped	JAE012.A0101.unmapped	JAE013.A0101.unmapped	JAE016.A0101.unmapped	LIB050.A0101.SG1.unmapped	LIB050.A0102.SG1.unmapped	LIB050.A0103.SG1.unmapped	LIB050.A0105.SG1.unmapped	LIB050.A0106.SG1.unmapped	LIB050.A0107.SG1.unmapped	SRR1646026.unmapped	SRR1646027.unmapped	SRR1646028.unmapped	SRR1646029.unmapped	SRR1646030.unmapped	SRR1646031.unmapped	SRR1646032.unmapped	SRR1646033.unmapped	SRR1646034.unmapped	SRR1646035.unmapped	SRR1646036.unmapped	SRR1646037.unmapped	SRR1646038.unmapped	SRR1646039.unmapped	SRR1646040.unmapped	SRR1646041.unmapped	SRR1646042.unmapped	SRR1646043.unmapped	SRR1646044.unmapped	SRR1646045.unmapped	SRR1646046.unmapped	SRR1646047.unmapped	SRS011247.unmapped	SRS011310.unmapped	SRS013506.unmapped	SRS013942.unmapped	SRS013945.unmapped	SRS014468.unmapped	SRS014692.unmapped	SRS015055.unmapped	SRS015436.unmapped	SRS015799.unmapped	SRS018359.unmapped	SRS019120.unmapped	SRS019124.unmapped	SRS019587.unmapped	SRS024281.unmapped	SRS043239.unmapped	SRS052874.unmapped	SRS056892.unmapped	SRS058105.unmapped	VLC001.A0101.unmapped	VLC002.A0101.unmapped
189722	0.0	0.0	9084.0	0.0	0.0	0.0	0.0	0.0	26361.0	3417.0	2094.0	0.0	0.0	0.0	0.0	0.0	4345.0	0.0	0.0	10083.0	15242.0	5642.0	7754.0	1029.0	19499.0	0.0	2154.0	0.0	1901.0	2118.0	56148.0	587.0	3439.0	0.0	5016.0	14691.0	19340.0	2323.0	2413.0	0.0	4843.0	981.0	6178.0	0.0	1863.0	929.0	7405.0	0.0	0.0	0.0	8935.0	0.0	0.0	0.0	4831.0	0.0	6404.0	0.0	0.0	0.0	1.0	0.0	29370.0	0.0	7948.0	6762.0	0.0	0.0	2282.0	0.0	0.0	0.0	0.0	1568.0	5580.0	3170.0	0.0	7578.0	2319.0	2335.0	1194.0	0.0	5532.0	0.0	0.0	0.0	2929.0	1830.0	4513.0	0.0	1835.0	0.0	1602.0	571.0	435.0	636.0	2442.0	678.0	1318.0	1945.0	7203.0	0.0	812.0	2516.0	13900.0	4259.0	0.0	11907.0	4320.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7759.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	5.0	0.0	2362.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	97.0	0.0	1.0	0.0	116.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	882.0	0.0	0.0	1936.0	0.0	0.0	0.0	0.0	1420.0	0.0	0.0	0.0	2458.0	0.0	0.0	0.0	0.0	0.0
28132	1280.0	1135.0	12837.0	21139.0	11953.0	1037.0	6340.0	1978.0	31254.0	20402.0	35394.0	39823.0	10331.0	8051.0	0.0	4374.0	109013.0	18072.0	4441.0	87961.0	107355.0	9366.0	44099.0	27467.0	139915.0	36621.0	4616.0	0.0	23868.0	32015.0	49125.0	6297.0	28578.0	3004.0	5214.0	63969.0	211323.0	14325.0	59882.0	1963.0	26642.0	15561.0	19433.0	7893.0	42858.0	1630.0	13955.0	2592.0	28190.0	0.0	27579.0	5100.0	30810.0	685.0	58580.0	1212.0	15588.0	0.0	6366.0	0.0	0.0	18679.0	47050.0	0.0	19866.0	4225.0	0.0	15544.0	17671.0	0.0	2075.0	4405.0	21046.0	47692.0	105453.0	50580.0	2850.0	62865.0	41649.0	40351.0	32340.0	0.0	123667.0	0.0	11863.0	228999.0	747805.0	106091.0	624319.0	3853519.0	235128.0	1190969.0	131070.0	89186.0	83046.0	21139.0	1715291.0	58991.0	434298.0	177100.0	1153887.0	1693295.0	90087.0	258438.0	428422.0	493107.0	2143932.0	1059265.0	3128384.0	289.0	0.0	13887.0	217.0	2807.0	67.0	26.0	0.0	41.0	154.0	2168.0	128.0	0.0	0.0	0.0	0.0	0.0	0.0	5913.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	13.0	14.0	807.0	0.0	305.0	114554.0	4385.0	28628.0	1.0	17.0	12.0	19.0	11025.0	1706.0	16464.0	17.0	24029.0	3117.0	2608.0	1960.0	0.0	286.0	166015.0	3868.0	6987.0	27844.0	2509.0	25374.0	905563.0	35381.0	26319.0	2050.0	58337.0	152622.0	10116.0	19709.0	15656.0	36131.0	25782.0	14986.0	7976.0	0.0	2386.0
189723	0.0	0.0	13903.0	0.0	0.0	0.0	0.0	0.0	36158.0	40450.0	0.0	2016.0	1597.0	13431.0	0.0	1758.0	12800.0	2156.0	0.0	11103.0	23743.0	29312.0	2876.0	1211.0	10022.0	1506.0	0.0	2051.0	0.0	15769.0	55657.0	2821.0	34473.0	25922.0	8244.0	5636.0	38322.0	16587.0	7709.0	0.0	5489.0	9944.0	1444.0	0.0	5448.0	14805.0	3880.0	1408.0	6473.0	0.0	48101.0	0.0	0.0	649.0	10258.0	0.0	27362.0	0.0	2994.0	357.0	0.0	2378.0	29651.0	0.0	11679.0	13877.0	6245.0	0.0	8101.0	2666.0	0.0	0.0	892.0	1965.0	4841.0	91016.0	3517.0	32067.0	0.0	0.0	1309.0	0.0	17804.0	5021.0	0.0	0.0	2774.0	0.0	6571.0	0.0	1618.0	0.0	1806.0	364.0	1129.0	815.0	5044.0	1136.0	1091.0	4604.0	6026.0	12044.0	4125.0	2739.0	20365.0	6694.0	0.0	8465.0	5806.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5167.0	12680.0	0.0	7916.0	0.0	42170.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3777.0	20.0	194.0	0.0	2.0	0.0	0.0	0.0	227.0	0.0	1.0	0.0	644.0	0.0	56.0	368.0	0.0	0.0	0.0	0.0	1566.0	0.0	123.0	0.0	0.0	0.0	0.0	0.0	1716.0	0.0	0.0	0.0	6899.0	0.0	0.0	0.0	0.0	0.0
282402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16022.0	0.0	7332.0	0.0	0.0	1699.0	0.0	0.0	0.0	0.0	0.0	3301.0	8230.0	1333.0	83562.0	8438.0	30675.0	0.0	7916.0	0.0	2408.0	1524.0	17656.0	0.0	1172.0	0.0	1345.0	17314.0	26398.0	1531.0	32009.0	0.0	0.0	0.0	27120.0	0.0	15393.0	0.0	77145.0	0.0	0.0	0.0	1238.0	0.0	0.0	0.0	17956.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13764.0	0.0	65395.0	0.0	0.0	0.0	9939.0	0.0	1747.0	0.0	787.0	0.0	1998.0	1298.0	0.0	32175.0	0.0	0.0	9852.0	0.0	3104.0	0.0	0.0	1783.0	14014.0	47843.0	14335.0	33225.0	4645.0	16339.0	4593.0	22567.0	1054.0	1941.0	12505.0	2036.0	20899.0	1219.0	13490.0	68602.0	1268.0	31145.0	36552.0	24809.0	10348.0	116341.0	36414.0	147.0	0.0	1202.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	12.0	526.0	13.0	0.0	1388.0	61.0	409.0	2.0	21.0	2.0	17.0	333.0	173.0	401.0	5.0	227.0	66.0	83.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	224.0	8710.0	589.0	0.0	0.0	0.0	920.0	1945.0	0.0	0.0	1262.0	0.0	0.0	0.0	0.0	0.0
310514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9405.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2403.0	0.0	0.0	0.0	0.0	0.0	2924.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1057.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1439.0	0.0	0.0	0.0	1045.0	6215.0	3241.0	4019.0	0.0	1575.0	0.0	0.0	0.0	0.0	2361.0	0.0	11140.0	0.0	942.0	1048.0	1072.0	4992.0	5225.0	22913.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	23.0	925.0	13.0	0.0	0.0	0.0	0.0	1.0	10.0	0.0	20.0	0.0	0.0	0.0	1.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
425941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2897.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1348.0	0.0	954.0	0.0	0.0	0.0	0.0	0.0	0.0	578.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1134.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1483.0	7511.0	0.0	2293.0	0.0	0.0	1441.0	0.0	0.0	0.0	0.0	4966.0	0.0	0.0	17200.0	134142.0	21584.0	51557.0	74070.0	9209.0	92087.0	66193.0	1954.0	447.0	2002.0	12668.0	5306.0	1483.0	9844.0	25431.0	73907.0	2359.0	1598.0	7341.0	10475.0	430200.0	62696.0	105256.0	872.0	0.0	16180.0	67.0	8443.0	0.0	0.0	0.0	0.0	0.0	2932.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	349.0	9143.0	333.0	1084.0	0.0	0.0	1.0	0.0	349.0	0.0	6362.0	51.0	6059.0	0.0	2128.0	599.0	257.0	82.0	134233.0	2943.0	13633.0	76787.0	16509.0	16549.0	122986.0	7212.0	28548.0	6981.0	23811.0	83436.0	39467.0	4715.0	45154.0	21805.0	8126.0	11781.0	5341.0	0.0	0.0
28133	2431.0	1711.0	3968.0	4380.0	659.0	1054.0	0.0	1105.0	44671.0	3264.0	6757.0	2678.0	1151.0	187386.0	3336.0	1050.0	13852.0	2376.0	5216.0	18539.0	43867.0	8179.0	34975.0	15004.0	22343.0	2974.0	10136.0	984.0	12479.0	3138.0	19673.0	1251.0	3389.0	3717.0	18333.0	72963.0	47244.0	6479.0	36067.0	0.0	3346.0	2962.0	41220.0	1138.0	10974.0	3067.0	52761.0	1431.0	3169.0	1665.0	6523.0	1289.0	1522.0	1005.0	18071.0	1434.0	1840.0	0.0	4454.0	314.0	0.0	0.0	49085.0	1813.0	76398.0	4505.0	0.0	2965.0	6651.0	901.0	0.0	3918.0	4173.0	3032.0	139640.0	4444.0	2547.0	52637.0	3175.0	3127.0	17438.0	0.0	20936.0	7457.0	0.0	4299.0	32249.0	53170.0	60199.0	65499.0	16006.0	26622.0	37350.0	16090.0	4133.0	14419.0	31860.0	10847.0	23946.0	21864.0	56199.0	136205.0	17421.0	42447.0	101114.0	132254.0	42767.0	112983.0	52581.0	6425.0	0.0	18502.0	151.0	1123.0	0.0	0.0	0.0	0.0	0.0	2849.0	57.0	0.0	0.0	8658.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	5.0	0.0	11416.0	109.0	706.0	0.0	2.0	1.0	0.0	433.0	709.0	1184.0	2.0	434.0	478.0	449.0	178.0	123.0	0.0	6492.0	1604.0	4046.0	11369.0	0.0	3306.0	25119.0	5193.0	3995.0	0.0	2504.0	40313.0	2853.0	0.0	0.0	2692.0	2799.0	9972.0	0.0	0.0	0.0
28134	0.0	0.0	1667.0	1967.0	0.0	0.0	0.0	0.0	1797.0	0.0	0.0	0.0	0.0	1710.0	0.0	0.0	0.0	0.0	0.0	4943.0	0.0	2709.0	3376.0	0.0	4047.0	0.0	32396.0	0.0	1971.0	384.0	3371.0	0.0	1261.0	0.0	1014.0	1844.0	1880.0	0.0	1468.0	0.0	0.0	0.0	16462.0	0.0	0.0	1034.0	5591.0	0.0	2092.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3413.0	0.0	0.0	0.0	0.0	0.0	7920.0	0.0	2955.0	0.0	0.0	0.0	3659.0	0.0	0.0	0.0	0.0	0.0	0.0	1449.0	0.0	5242.0	1362.0	1320.0	0.0	0.0	1654.0	0.0	0.0	0.0	0.0	0.0	1174.0	0.0	1216.0	0.0	0.0	539.0	424.0	231.0	0.0	0.0	0.0	630.0	0.0	0.0	712.0	0.0	4779.0	2581.0	0.0	0.0	0.0	144.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12859.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	237.0	0.0	0.0	277.0	15.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	145.0	2150.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1303.0
28135	778.0	0.0	2097.0	8035.0	1548.0	0.0	0.0	0.0	7947.0	1405.0	2684.0	0.0	0.0	2489.0	0.0	0.0	2471.0	1722.0	1321.0	2607.0	15601.0	1655.0	4735.0	1850.0	19588.0	0.0	7489.0	0.0	3167.0	1792.0	3954.0	597.0	2143.0	0.0	2346.0	12577.0	10516.0	3448.0	4881.0	0.0	1226.0	1172.0	10303.0	0.0	1500.0	1173.0	8971.0	0.0	0.0	706.0	3033.0	0.0	1278.0	0.0	4152.0	0.0	2598.0	0.0	2195.0	313.0	1.0	0.0	6991.0	1109.0	8636.0	1697.0	0.0	1375.0	2360.0	0.0	0.0	2992.0	2105.0	1350.0	6272.0	2992.0	0.0	6056.0	3685.0	3678.0	2278.0	0.0	7915.0	0.0	0.0	2279.0	10792.0	7759.0	14406.0	35019.0	5653.0	23866.0	6448.0	6834.0	2096.0	4015.0	15137.0	1973.0	16189.0	1984.0	19111.0	30478.0	1951.0	13605.0	23685.0	18426.0	18320.0	103215.0	18696.0	10370.0	0.0	10102.0	46.0	448.0	0.0	0.0	0.0	0.0	0.0	828.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	8.0	251.0	4.0	86.0	3595.0	48.0	299.0	2.0	2.0	0.0	0.0	351.0	584.0	361.0	3.0	275.0	120.0	158.0	40.0	0.0	0.0	3304.0	0.0	1803.0	4175.0	0.0	1871.0	15857.0	9336.0	1962.0	0.0	1540.0	12881.0	2143.0	0.0	0.0	1760.0	8886.0	5788.0	0.0	0.0	0.0
185293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	221.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28136	0.0	0.0	13110.0	0.0	0.0	0.0	0.0	0.0	27682.0	14245.0	152672.0	4955.0	2639.0	76348.0	0.0	0.0	23035.0	89365.0	0.0	79979.0	46216.0	4689.0	47584.0	26183.0	92351.0	59469.0	52197.0	0.0	164458.0	29386.0	38099.0	0.0	11896.0	0.0	2591.0	14083.0	137192.0	6843.0	63380.0	0.0	0.0	1361.0	84294.0	0.0	29482.0	1143.0	229198.0	1236.0	36755.0	0.0	10002.0	0.0	0.0	0.0	59133.0	0.0	31033.0	0.0	25747.0	0.0	5.0	11822.0	102357.0	0.0	34568.0	0.0	0.0	0.0	29495.0	0.0	16421.0	1038.0	710.0	58617.0	14982.0	23453.0	0.0	117306.0	196457.0	192146.0	31779.0	0.0	11239.0	0.0	5661.0	1707.0	11295.0	2172.0	24025.0	130180.0	6179.0	41709.0	3717.0	4336.0	4484.0	830.0	61799.0	2397.0	13970.0	3242.0	23471.0	9212.0	2020.0	13654.0	42443.0	31968.0	14927.0	45845.0	13618.0	7310.0	0.0	40629.0	309.0	8507.0	0.0	31.0	0.0	0.0	0.0	6177.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	6.0	7.0	226.0	4.0	0.0	8955.0	26.0	272.0	1.0	9.0	0.0	0.0	280.0	216.0	310.0	3.0	208.0	365.0	70.0	59.0	0.0	0.0	0.0	0.0	2466.0	1245.0	0.0	978.0	8491.0	3028.0	0.0	0.0	1068.0	2642.0	0.0	0.0	0.0	25268.0	2953.0	5402.0	0.0	0.0	0.0
60133	0.0	0.0	1897.0	1782.0	0.0	0.0	0.0	0.0	15498.0	1773.0	2031.0	0.0	0.0	2629.0	0.0	0.0	14945.0	2952.0	0.0	10306.0	19437.0	3309.0	16781.0	4289.0	88922.0	3882.0	13182.0	0.0	6843.0	12925.0	13700.0	0.0	2151.0	0.0	2730.0	31817.0	46108.0	5096.0	25710.0	0.0	0.0	1548.0	12958.0	0.0	27557.0	0.0	9739.0	0.0	4683.0	0.0	8775.0	0.0	0.0	0.0	2833.0	0.0	1829.0	0.0	0.0	302.0	0.0	1809.0	32964.0	0.0	4876.0	0.0	0.0	0.0	5284.0	0.0	0.0	0.0	795.0	5037.0	37369.0	20161.0	0.0	26375.0	2609.0	2511.0	5057.0	0.0	10188.0	0.0	0.0	17064.0	101057.0	7234.0	300727.0	801106.0	92656.0	471501.0	32478.0	13080.0	5710.0	9402.0	186540.0	10920.0	203226.0	22444.0	297421.0	223563.0	26166.0	24221.0	48378.0	199069.0	748768.0	856445.0	803010.0	161.0	0.0	2281.0	0.0	487.0	0.0	0.0	0.0	0.0	0.0	356.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	7.0	0.0	0.0	87.0	61759.0	85.0	973.0	0.0	4.0	3.0	0.0	1630.0	1446.0	1609.0	12.0	322.0	888.0	149.0	440.0	0.0	0.0	23525.0	0.0	2065.0	4474.0	0.0	6857.0	338184.0	17771.0	2763.0	0.0	24019.0	21736.0	0.0	3585.0	0.0	10399.0	4596.0	5596.0	2719.0	0.0	0.0
185294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	378.0	0.0	0.0	0.0	19.0	74.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1776388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1703.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
